Município;Código;Gentílico;Prefeito2021;ÁreaTerritorialkm2_2022;PopulaçãoResidentepessoas2022;Densidadedemográficahab_km2_2022;Escolarização6_14anosporcentagem2010;IDHM2010;Mortalidadeinfantilóbitospormilnascidosvivos2022;Totalreceitasbrutasrealizadasreais2023;Totaldespesasbrutasempenhadasreais2023;PIBpercapitareais2021
São Geraldo da Piedade;3161601;sãogeraldense;EDNA MARCELINA PEREIRA MADUREIRA VIANA;152.336;3305;21.7;96.9;0.6;;34531088.28;30387259.89;11611.66
São Geraldo do Baixio;3161650;baixiense;JULIANO PHILIPE SERAFIM SOARES;280.954;3143;11.19;97.4;0.63;25.64;32268945.34;28956793.3;12169.53
São Gonçalo do Abaeté;3161700;sãogonçalense;FABIANO MAGELLA LUCAS DE CARVALHO;2692.545;7375;2.74;98.2;0.67;20.83;106285076.15;63711661.99;38182.29
São Gonçalo do Pará;3161809;sãogonçalense;OSVALDO DE SOUZA MAIA;265.73;11770;44.29;98;0.689;26.09;56337093.75;55779165.09;24361.9
São Gonçalo do Rio Abaixo;3161908;sãogonçalense;RAIMUNDO NONATO DE BARCELOS;363.828;11850;32.57;98.7;0.667;;475397651.08;484851475.2;684168.71
São Gonçalo do Sapucaí;3162005;sãogonçalense;BRIAN MENDES DRAGO;516.683;23959;46.37;98.8;0.715;9.17;109494992.83;103223446.7;38470.78
São Gotardo;3162104;sãogotardense;DENISE ABADIA PEREIRA OLIVEIRA;866.087;40910;47.24;96.3;0.736;9.51;176504581.94;159220129.3;32960.88
São João Batista do Glória;3162203;gloriense;CELSO HENRIQUE FERREIRA;547.908;7652;13.97;97.9;0.724;10.42;66993680.47;71216184.39;35560.06
São João da Lagoa;3162252;lagoano;CARLOS ALBERTO MOTA DIAS;998.015;4822;4.83;98.9;0.634;;34517965.3;33578916.06;12208.13
São João da Mata;3162302;sãojoanensedamata;ROSEMIRO DE PAIVA MUNIZ;120.536;2914;24.18;93.3;0.653;;28122627.56;24655777.56;20081.08
São João da Ponte;3162401;pontense;DANILO WAGNER VELOSO;1851.102;23930;12.93;98;0.569;7.09;134874095.45;120478834.4;10741.62
São João das Missões;3162450;missionense;JAIR CAVALCANTE BARBOSA;678.274;13024;19.2;90.8;0.529;20.58;56631866.69;51134505.54;6983.08
São João del Rei;3162500;sãojoanense;NIVALDO JOSE DE ANDRADE;1452.002;90225;62.14;99.1;0.758;4.62;435521096.3;447284406.8;33059.97
São João do Manhuaçu;3162559;sanjoanense;SÉRGIO LÚCIO CAMILO;143.096;11246;78.59;96.7;0.65;10.31;63676536.77;62597458.23;15536.64
São João do Manteninha;3162575;manteniense;GENTIL PEREIRA DE MENDONÇA;137.928;5331;38.65;96.6;0.64;33.9;39195164.22;32351780.49;13597.23
São João do Oriente;3162609;sãojoanense;REGILAENE NEDES ALCÂNTARA;120.122;7070;58.86;96.5;0.648;10.64;39801728.22;33684967.57;13780.13
São João do Pacuí;3162658;pacuíense;CAIO FREIRE CUNHA;415.922;3972;9.55;98.7;0.625;;35334845.82;29086874.37;9974.47
São João do Paraíso;3162708;paraisense;SELMA MARIA MORAIS DOS SANTOS;1925.575;23910;12.42;97.2;0.615;10.95;113275985.7;98152689.82;11979.66
São João Evangelista;3162807;evangelistano;HÉRCULES JOSÉ PROCÓPIO;478.183;15315;32.03;96.2;0.638;30.93;80600324.97;76838609.32;16059.13
São João Nepomuceno;3162906;sãojoanense;ERNANDES JOSÉ DA SILVA;407.427;25565;62.75;97;0.708;12.93;114806992.1;69627889.51;19084.4
São Joaquim de Bicas;3162922;sanjoaquimbiquense;ANTONIO AUGUSTO RESENDE MAIA;71.758;34348;478.66;95.7;0.662;17.28;307675558.36;192057052.2;33134.13
São José da Barra;3162948;são josé barrense;PAULO SERGIO LEANDRO DE OLIVEIRA;308.319;7793;25.28;99.2;0.739;20.41;60531639.98;59926383.48;118358.54
São José da Lapa;3162955;lapense;DIEGO ALVARO DOS SANTOS SILVA;47.93;26090;544.34;98.5;0.729;6.39;158377980.81;150265430.1;25528.59
São José da Safira;3163003;safirense;WILLIS APARECIDO ALVES;213.881;3806;17.79;95.5;0.583;;30086830.6;26104389.2;11549.69
São José da Varginha;3163102;varginensedesãojosé;VANDEIR PAULINO DA SILVA;205.501;4536;22.07;98.4;0.704;;46569846.8;40579878.96;22210.65
São José do Alegre;3163201;alegrense;PAULO SERGIO DA SIVLA;88.794;4133;46.55;99.1;0.717;41.67;31246864.92;29284645.77;13723.34
São José do Divino;3163300;sãojosédivinense;GERALDO GUEDES RODRIGUES;328.704;3464;10.54;97.7;0.658;31.25;39392237.54;33213041.78;13774.55
São José do Goiabal;3163409;goiabalense;JOSE ROBERTO GARIFF GUIMARAES;189.578;5396;28.46;98.8;0.666;;36524164.45;35318309.09;12581.76
São José do Jacuri;3163508;jacuriense;CLAUDIO JOSE SANTOS ROCHA;345.146;6197;17.95;95.8;0.566;;46541473;40155656.41;15589.16
São José do Mantimento;3163607;mantimentense;HELIO MARCIO GOMES;54.701;2753;50.33;95.8;0.657;;28957705.88;25500977.1;15659.26
São Lourenço;3163706;sãolourenciano;WALTER JOSE LESSA;58.019;44798;772.13;98.3;0.759;6.38;296734183.25;289294551.3;25310.43
São Miguel do Anta;3163805;sãomiguelense;VICENTE PATRÍCIO DE SOUZA JÚNIOR;152.111;6334;41.64;98.5;0.644;;38602147.67;35977229.79;15122.87
São Pedro da União;3163904;sãopedrense;CUSTÓDIO RIBEIRO GARCIA;260.827;4885;18.73;96.2;0.674;;38627722.1;36552490.65;32471.15
São Pedro dos Ferros;3164001;ferrense;NEWTON GABRIEL AVELAR;402.739;7166;17.79;97.3;0.659;12.99;35204656.34;32904475.55;17606.8
São Pedro do Suaçuí;3164100;sãopedrense;EUZÉBIO TEIXEIRA DE SOUZA;308.106;5103;16.56;96.9;0.622;16.95;35246853.1;33901172.91;15850.23
São Romão;3164209;sãoromano;MARCELO MEIRELES DE MENDONÇA;2434.004;10315;4.24;97.4;0.64;;51729163.03;53128217.2;19123.79
São Roque de Minas;3164308;sãoroquense;ONESIO DE OLIVEIRA ANDRADE;2098.867;7129;3.4;98;0.672;13.89;50617978.48;43688918.01;45519.05
São Sebastião da Bela Vista;3164407;belavistense;RONALDO LAURINDO BUENO;167.428;6387;38.15;97.6;0.692;;45971666.57;39639317.37;79135.44
São Sebastião da Vargem Alegre;3164431;são sebastião vargem alegrense;ARCEDINO JOSE DE ALMEIDA;73.629;3113;42.28;97.7;0.66;27.03;32409982.62;30196261.76;21986.02
São Sebastião do Anta;3164472;antense;OSMANINHO CUSTODIO DE MELO;80.618;6194;76.83;98.4;0.607;25;40561951.39;38340566.39;15565.34
São Sebastião do Maranhão;3164506;maranhense;SABRINA MESQUITA LIMA;517.83;10079;19.46;96;0.581;9.62;48940745.14;41302829.14;10199.95
São Sebastião do Oeste;3164605;sebastianense;BELARMINO LUCIANO LEITE;408.09;8815;21.6;97.3;0.626;6.45;64347908.11;68971409.84;85924.5
São Sebastião do Paraíso;3164704;paraisense;MARCELO DE MORAIS;814.925;71796;88.1;97.8;0.722;9.96;389358240.71;404343242.3;31099.51
São Sebastião do Rio Preto;3164803;sãosebastianense;SEBASTIÃO EXPEDITO QUINTÃO DE ALMEIDA;128.002;1259;9.84;95.9;0.632;;28624264.23;23244281.58;17571.23
São Sebastião do Rio Verde;3164902;rioverdense;SANDRO LISBOA MARTINS;90.848;2300;25.32;98.8;0.676;;26988761.22;27010346.64;15800.11
São Tiago;3165008;sãotiaguense;ALEXANDRE NONATO ALMEIDA VIVAS;572.4;11192;19.55;97;0.662;36.36;55368747.58;54347920.84;22414.96
São Tomás de Aquino;3165107;aquinense;DANIEL FERREIRA DA SILVA;277.928;6740;24.25;97.6;0.7;;44156176.97;39566388.88;27976.08
São Tomé das Letras;3165206;sãotomeense;TOME REIS ALVARENGA;369.747;6904;18.67;98;0.667;21.28;41623280.19;36724851.64;19208.82
São Vicente de Minas;3165305;vicenciano;JACINTO ALAIR DE PAULA;392.651;6804;17.33;97.6;0.715;25.97;46260954.73;50528868.2;26169.34
SapucaíMirim;3165404;sapucaiense;NILSON GONÇALVES TRINDADE;285.073;6311;22.14;98.2;0.68;;40578138.81;38443171.04;15652.58
Sardoá;3165503;sardoense;IVANIA MARIA MAIA;141.904;5104;35.97;97.3;0.636;;37304781.76;37869998;10715.08
Sarzedo;3165537;sarzedense;MARCELO PINHEIRO DO AMARAL;62.134;36844;592.98;99;0.734;7.74;285589734.32;317522890.2;64346.33
Setubinha;3165552;setubinhense;VALDETE ALECRIM COELHO;534.655;9917;18.55;95.1;0.542;;50455272.78;47905833.18;9820.38
SemPeixe;3165560;sempeixiano;EDER ELOI ALVES PENA;176.634;2433;13.77;99.7;0.654;;40364540.62;35597984.09;14216.64
Senador Amaral;3165578;amaralense;ADEMILSON LOPES DA SILVEIRA;151.097;6206;41.07;98.9;0.661;8.4;40149565.63;35888356.01;16672.42
Senador Cortes;3165602;senadorcortense;JOÃO LUCIO DUTRA FERREIRA;98.336;2240;22.78;99.3;0.674;;29198242.04;28294448.82;19007.94
Senador Firmino;3165701;firminense;WILLIAM FERNANDES MUSSI;166.495;7716;46.34;93.6;0.644;23.53;43747718.37;42435729.36;13512.67
Senador José Bento;3165800;senabentense;FERNANDO CESAR FERNANDES;93.892;2068;22.03;100;0.684;;26335123.6;24311300.62;24962.26
Senador Modestino Gonçalves;3165909;modestinense;JOSE GERALDO NEVES;952.055;4008;4.21;98.7;0.62;83.33;35512043.48;35573992.73;22733.52
Senhora de Oliveira;3166006;oliveirense;JOSE AURELIANO DA SILVA;170.749;5483;32.11;96;0.631;40;34324343.32;28638953.75;14013.7
Senhora do Porto;3166105;portuense;RONAN JOSÉ PORTILHO;381.328;3067;8.04;97.7;0.565;;29491238.76;29032511.81;14157.59
Senhora dos Remédios;3166204;remediense;WILLIAN NUNES DORNELAS;237.815;10384;43.66;97.4;0.626;11.24;42773364.62;40845097.49;11053
Sericita;3166303;sericitense;ARTHUR EVERARDO CRUZ VALVERDE;166.012;7345;44.24;93.9;0.56;;39686484.95;35085127.24;14303.08
Seritinga;3166402;seritinguense;MARCO ANTONIO MANSUR MOREIRA;114.769;1819;15.85;97.4;0.66;45.45;25449855.42;24258397.87;24357.44
Serra Azul de Minas;3166501;serraazulense;LEONARDO DO CARMO COELHO;218.595;3792;17.35;90.8;0.557;;30146797.68;28885328.41;10499.95
Serra da Saudade;3166600;serranosaudalense;ALAÔR JOSÉ MACHADO;335.659;833;2.48;96.5;0.677;;24987515.23;27229516.76;28392.42
Serra dos Aimorés;3166709;serrense;IRAN PACHECO CORDEIRO;213.574;6944;32.51;97.5;0.651;21.98;35120333.15;34432299.39;10433.7
Serra do Salitre;3166808;serralitrense;PAULO GIOVANI SILVEIRA DE MELO;1295.272;11801;9.11;97.2;0.696;5.59;155275163.99;118940546.2;83678.44
Serrania;3166907;serraniense;LUIZ GONZAGA RIBEIRO NETO;209.27;7621;36.42;96.2;0.677;;44058642.04;39574743.71;21083.52
Serranópolis de Minas;3166956;serranopolitano de minas;MAX VINICIUS AGUIAR MARTINS;551.954;4399;7.97;99.3;0.633;;36545506.57;34785886.24;9813.13
Serranos;3167004;serranense;MARCELO AZEVEDO CARVALHO;213.173;1990;9.34;97.1;0.643;;28135694.84;28650512.53;19785.54
Serro;3167103;serrano;EPAMINONDAS PIRES DE MIRANDA;1217.813;21952;18.03;97.9;0.656;7.72;99385833.51;100416676.7;13982.29
Sete Lagoas;3167202;setelagoano;DUÍLIO DE CASTRO FARIA;536.928;227397;423.51;98.6;0.76;14.78;1298571781.99;1223568670;51894.81
Silveirânia;3167301;silveiranense;JÂNIO DAVID LAMAS;157.456;2323;14.75;94.5;0.652;;26848759.6;23155697.37;15505.21
Silvianópolis;3167400;silvianopolense;HOMERO BRASIL FILHO;312.166;6179;19.79;98.4;0.699;16.39;38202512.06;34527069.77;22619.95
Simão Pereira;3167509;simonense;DAVID CARVALHO PIMENTA;135.689;2947;21.72;91.8;0.638;;46345518.91;34591930.76;39707.08
Simonésia;3167608;simonense;MARINALVA FERREIRA;486.543;19750;40.59;97.7;0.632;16.18;103739538.81;85397972.54;14383.71
Sobrália;3167707;sobraliense;ROBERTO MOREIRA RODRIGUES JUNIOR;206.787;5137;24.84;98;0.631;;43525330.67;33237850.22;12303.29
Soledade de Minas;3167806;soledadense;LUCIO ANTONIO ALVES;196.866;5613;28.51;97.1;0.697;;35013532.23;31230355.96;13150.84
Tabuleiro;3167905;tabuleirense;AILTON SERGIO MOREIRA FERRAZ;211.084;4014;19.02;99.6;0.681;57.14;31162092.93;29234342.86;17915.28
Taiobeiras;3168002;taiobeirense;DENERVAL GERMANO DA CRUZ;1220.046;33050;27.09;98.3;0.67;17.32;184430056.47;169166390;16085.74
Taparuba;3168051;taparubense;JOAQUIM DE ABREU FILHO;193.082;3387;17.54;97.6;0.645;19.23;33513865.28;28740480.39;15864.94
Tapira;3168101;tapirense;MAURA ASSUNÇÃO DE MELO PONTES;1179.248;4118;3.49;97.2;0.712;;75458897.83;63843883.98;140948.55
Tapiraí;3168200;tapiraiense;RONALDO PEREIRA CARDOSO;407.92;1690;4.14;95.7;0.667;;27441885.04;20065195.06;29984.35
Taquaraçu de Minas;3168309;taquaraçuense;MARCILIO BEZERRA DA CRUZ;329.287;4224;12.83;98.8;0.651;;36741775.46;34298109.53;16000.68
Tarumirim;3168408;tarumirinhense;MARCILIO DE PAULA BOMFIM;731.753;14709;20.1;97.1;0.633;8.33;65146822.61;61754464.45;13189.15
Teixeiras;3168507;teixeirense;NIVALDO RITA;166.735;12255;73.5;96.5;0.675;8;55780662.06;46052568.62;16380.33
Teófilo Otoni;3168606;teófilootonense;DANIEL BATISTA SUCUPIRA;3242.27;137418;42.38;96.6;0.701;17.16;708612306.45;696435836.2;20893.97
Timóteo;3168705;timotense;DOUGLAS WILLKYS ALVES OLIVEIRA;144.381;81579;565.03;98.6;0.77;5.59;413798592.99;386369186.1;61482
Tiradentes;3168804;tiradentino;NILZIO BARBOSA;83.047;7744;93.25;98;0.74;;46967745.17;44719187.36;25209.23
Tiros;3168903;tirense;IVAN PEREIRA NUNES;2091.774;7883;3.77;97.7;0.683;;53201578.65;47792971.13;59641.82
Tocantins;3169000;tocantinense;SILAS FORTUNATO DE CARVALHO;173.866;16185;93.09;98.2;0.688;6.02;78159353;76208521.04;20853.44
Tocos do Moji;3169059;tocosmogiense;GIVANILDO JOSE DA SILVA;114.705;3826;33.36;98.8;0.696;;33848441.6;33554073.61;17177.37
Toledo;3169109;toledense;EDIO DONIZETI LEME;136.776;7214;52.74;98.1;0.661;;40907427.03;36172938.53;16912.97
Tombos;3169208;tombense;TIAGO PEDROSA LAZZARONI DALPÉRIO;285.124;8609;30.19;97.5;0.718;12.99;43971465.95;42520660.32;17047.93
Três Corações;3169307;tricordiano;JOSÉ ROBERTO DE PAIVA GOMES;828.038;75485;91.16;97.7;0.744;19.4;337529418.74;360761548.1;36734.42
Três Marias;3169356;trimariense;ADAIR DIVINO DA SILVA;2678.253;28895;10.79;98.6;0.752;12.44;261234247.64;205919000.3;95324.95
Três Pontas;3169406;trêspontano;MARCELO CHAVES GARCIA;689.794;55255;80.1;97.8;0.731;16.98;292072055.8;305126321.9;32896.24
Tumiritinga;3169505;tumiritinguense;NILSON GUIMARAES;500.073;5886;11.77;97.5;0.626;;48282054.55;44947322.37;12198.83
Tupaciguara;3169604;tupaciguarense;FRANCISCO LOURENÇO BORGES NETO;1822.53;25470;13.98;97.7;0.719;8.81;164375217.01;166716436.9;37169.53
Turmalina;3169703;turmalinense;ZILMAR PINHEIRO LOPES;1153.111;20000;17.34;99.2;0.682;4.35;95271798.03;89764423.61;21879.01
Turvolândia;3169802;turvolandense;JOSE NELSON MARTINS;221;4935;22.33;98.5;0.696;;41356775.5;35826007.1;27420.97
Ubá;3169901;ubaense;EDSON TEIXEIRA FILHO;407.452;103365;253.69;97;0.724;12.76;451608686.86;403687049.5;30288.91
Ubaí;3170008;ubaiense;FARLEY VIEIRA RIBEIRO;820.524;11708;14.27;96.1;0.609;7.35;52943345.57;51709011.62;9258.29
Ubaporanga;3170057;ubaporanguense;GLEYDSON DELFINO FERREIRA;189.045;13017;68.86;96.9;0.614;15.5;68007959.28;60146912.35;13424.24
Uberaba;3170107;uberabense;ELISA GONÇALVES DE ARAÚJO;4523.957;337836;74.68;97.7;0.772;13.33;2271480590.93;2039873000;59943.87
Uberlândia;3170206;uberlandense;ODELMO LEÃO CARNEIRO SOBRINHO;4115.206;713224;173.31;98;0.789;8.59;4082927209.23;4243184118;61038.02
Umburatiba;3170305;umburatibense;BELARMINO TEIXEIRA DA COSTA;405.834;2684;6.61;98.3;0.638;;32769322.73;31172807.37;17107.6
Unaí;3170404;unaiense;JOSE GOMES BRANQUINHO;8445.432;86619;10.26;97.6;0.736;8.49;511105736.61;518754230.1;50544.26
União de Minas;3170438;uniense;GEOVA TOMAZ DE ALMEIDA;1147.407;3828;3.34;97.3;0.672;51.28;38635016.44;32162436.72;30580
Uruana de Minas;3170479;uruanense;TANIA MENEZES LEPESQUEUR;598.221;3282;5.49;99.1;0.664;;37708738.71;31848068.07;29820.95
Urucânia;3170503;urucaniense;JOSÉ MÁRCIO GOMES OSÓRIO;138.792;10600;76.37;99;0.633;15.04;53536322.8;48719347.01;23226.29
Urucuia;3170529;urucuiano;RUTILIO EUGENIO CAVALCANTI FILHO;2076.942;17479;8.42;95.6;0.619;15.38;81062581.09;74719557.13;11061.34
Vargem Alegre;3170578;vargealegrense;MARIA CECILIA DA COSTA GARCIA;116.664;5780;49.54;98.5;0.631;;40096397.94;34121219.91;11970.81
Vargem Bonita;3170602;vargiano;SAMUEL ALVES DE MATOS;409.888;2158;5.26;100;0.696;86.96;32270029.82;29911298.26;40894.45
Vargem Grande do Rio Pardo;3170651;vargengrandense;GABRIEL ARCANJO BRAZ;491.512;4633;9.43;96.8;0.634;16.13;38127989.16;34449937.34;13504.4
Varginha;3170701;varginhense;VERDI LUCIO MELO;395.396;136467;345.14;97.9;0.778;13.81;12805489658.82;10224211841;58817.87
Varjão de Minas;3170750;varjonense;WALTER PEREIRA FILHO;651.505;6969;10.7;99;0.711;11.9;44574906.53;38901140.82;43704.06
Várzea da Palma;3170800;várzeapalmense;EDUARDO MONTEIRO DE ABREU;2220.279;33744;15.2;96.9;0.666;16.71;160344286.88;141834357.3;26623.1
Varzelândia;3170909;varzelandense;VALQUÍRIA RODRIGUES CARDOSO;814.994;18840;23.12;97.1;0.594;24.9;85925950.98;80113742.3;9704.8
Vazante;3171006;vazantino;JACQUES SOARES GUIMARÃES;1913.396;19975;10.44;97.3;0.742;9.71;129414759.85;116110607.8;56478.26
Verdelândia;3171030;verdelandense;JARBAS SOARES ROCHA;1570.582;7672;4.88;95.5;0.584;;44821986.36;43361389.04;12118.32
Veredinha;3171071;veredinhense;EDILSON NUNES DE ARAUJO;631.692;5181;8.2;98;0.632;;38653057.31;36318082.46;23208.11
Veríssimo;3171105;verissimense;LUIZ CARLOS DA SILVA;1031.823;3411;3.31;94.4;0.667;;35810157.89;30796336.92;41671
Vermelho Novo;3171154;vermelhense;JOSE DAS GRACAS SILVA;115.242;4899;42.51;94.3;0.612;;34211406.13;30533513.42;13235.02
Vespasiano;3171204;vespasianense;ILCE ALVES ROCHA PERDIGÃO;71.04;129246;1819.34;96.7;0.688;15.45;552564846.44;523052519.9;22909.06
Viçosa;3171303;viçosense;RAIMUNDO NONATO CARDOSO;299.418;76430;255.26;99;0.775;5.62;397699109.35;386684625.2;22673.74
Vieiras;3171402;vieirense;RICARDO CELLES MAIA;112.691;3700;32.83;99.2;0.668;;36875646.04;35322802.15;14974.51
Mathias Lobato;3171501;matiense;KARLA PESSAMILIO SOUZA LOPES;172.297;3038;17.63;96.8;0.612;;49086099.88;38768973.13;13915.37
Virgem da Lapa;3171600;virgemlapense;DIOGENES TIMO SILVA;868.914;11804;13.58;92.1;0.61;;70294534.3;55940540.12;9585.82
Virgínia;3171709;virginense;CARLOS EDUARDO COSTA NEGREIROS;326.515;8908;27.28;96.9;0.651;10.31;44540047.23;39666074.79;20855.96
Virginópolis;3171808;virginopolitano;BOBY CHARLES DAS DORES LEÃO;439.878;10314;23.45;98.2;0.675;7.63;59301321.46;57664489.7;17587.98
Virgolândia;3171907;virgolandense;JOSE ISMAR DE ASSIS NETO;281.022;4552;16.2;98.4;0.62;44.44;35370187.12;29574715.95;11818.51
Visconde do Rio Branco;3172004;riobranquense;LUIZ FABIO ANTONUCCI FILHO;243.351;39160;160.92;97.5;0.709;23.01;175376590.94;195397243.1;31179.87
Volta Grande;3172103;voltagrandense;JORGE LUIZ GOMES DA COSTA;205.552;4443;21.61;98;0.669;;35926989.41;35075032.54;26633.91
Wenceslau Braz;3172202;wenceslauense;EDVALDO JOSE BITENCOURT;102.487;2356;22.99;98.3;0.678;;25869030.43;25095426.5;13011.59
